,Operator Name,Location Name,COMAH tier,Local Authority,Country,postcode,latitude,longitude,x,y
0,Anglian Water Services Limited,Wing Water Treatment Works,upper,Rutland UA,England,LE158SA,52.616952,-0.679148,351.14222707420504,198.5198664077093
1,Arch Timber Protection Limited,Huddersfield,upper,Kirklees,England,HD21YU,53.6629587342702,-1.755167,281.3668733165282,293.0784749262966
2,Argenta Dundee Limited,Dundee,upper,Dundee UA,Scotland,DD23XR,56.48105704229889,-3.00950120705657,212.28291589388158,553.0472578531007
3,Associated Petroleum Terminals (Immingham) Limited,Immingham,upper,North East Lincolnshire,England,DN402PN,53.6222029504326,-0.174614198143265,385.4752233377974,287.67525573114426
4,Avanti Gas Limited,Ellesmere Port,upper,Wirral,England,CH654HB,53.2863514492894,-2.91284508543136,203.44567987584387,262.5763285460098
5,BAE Systems (Operations) Limited,Samlesbury,upper,Ribble Valley,England,BB27LF,53.777778,-2.576444,227.7573497829698,305.4052258290353
6,BAE Systems Global Combat Systems Munitions Limited,Glascoed,upper,Monmouthshire UA,Wales,NP151XL,51.708898,-2.943911,194.23682704232164,123.71628643619579
7,Baker Hughes Limited,Liverpool,upper,Knowsley,England,L337SY,53.480419,-2.855105,208.14178127323058,279.6822346229019
8,Bardyke Chemicals Limited,Glasgow,upper,South Lanarkshire UA,Scotland,G727XL,55.80403910625311,-4.112506,140.20338569766847,494.8999127328607
9,Beam Suntory UK Limited,Westhorn Maturation Site,upper,Glasgow UA,Scotland,G328XA,55.836709,-4.191642,135.4904787342573,498.25523484115
10,Beiersdorf UK Limited,Holford Industrial Estate,upper,Birmingham,England,B67AX,52.519145,-1.882516,269.63977622313547,191.70437058564494
11,Black Cat Fireworks Limited,Huddersfield,upper,Kirklees,England,HD47AD,53.6292617482232,-1.82715756310664,276.5297475372372,290.21059405426695
12,BOC Limited,Margam Longlands Lane,upper,Neath & Port Talbot UA,Wales,SA132NS,51.56030866272209,-3.74697699828217,138.1515411248073,114.01830810044112
13,BOC Limited,Middlesbrough Tees Dock Road,upper,Redcar & Cleveland,England,TS67RT,54.59742233381311,-1.137913,323.6947395790254,376.2358729927396
14,BOC Limited,Scunthorpe,upper,North Lincolnshire,England,DN156XH,53.598232,-0.646546,354.32776847866364,285.7527398852526
15,BP Chemicals Limited,Saltend,upper,East Riding,England,HU128DS,53.7371148720965,-0.238837759530392,381.28259160155926,297.98560800315
16,BP Oil UK Limited,Buncefield Terminal,upper,Dacorum,England,HP27JA,51.765068,-0.427369,367.5810568458445,123.52004155397572
17,BP Oil UK Limited,Hamble BP Terminal ,upper,Eastleigh,England,SO314NR,50.8573965691304,-1.32129266089582,304.25501587999815,45.70050932089225
18,BP Oil UK Limited,Isle of Grain,upper,Medway Towns UA,England,ME30AY,51.45532,0.708936,446.1108194716793,96.71818456543315
19,Brenntag UK Limited,Lutterworth,upper,Harborough,England,LE174JA,52.4670544291698,-1.196868,315.91888405310266,185.8640074244504
20,Brenntag UK Limited,Thetford,upper,Breckland,England,IP241HP,52.425399396206,0.736931184790635,446.9580637428046,181.66651669158364
21,Brenntag UK Limited,Trafford,upper,Trafford,England,M171QB,53.4632662094217,-2.32325470921011,243.23709907633278,276.56101600585725
22,Briar Chemicals Limited,Norwich,upper,Norwich,England,NR65AP,52.644269,1.258418,481.8882736108325,201.5945191794949
23,Britannia Refined Metals Limited,Gravesend,upper,Gravesham,England,DA119BG,51.4534655559553,0.320906247085502,419.22693435803177,96.31528983671205
24,British Pipeline Agency Limited,Buncefield Terminal,upper,Dacorum,England,HP27HZ,51.763987,-0.425899,367.68151342124395,123.4248755982685
25,British Steel Limited,Scunthorpe,upper,North Lincolnshire,England,DN161AX,53.576795,-0.623836,355.8053762163001,283.81793488205585
26,Cadent Gas Limited,Holford H165 Gas Storage Facility,upper,Cheshire West and Chester UA,England,CW97TG,53.259391,-2.442178,234.59623102972841,258.7141869215411
27,CalaChem Limited,Grangemouth Works,upper,Falkirk UA,Scotland,FK38XG,56.0132976616622,-3.73904996317373,164.74409109040724,512.5306971665177
28,Calor Gas Limited,Canvey Island,upper,Castle Point,England,SS80HR,51.5129479496234,0.574156487909328,436.72252049097875,101.62716702286389
29,Calor Gas Limited,Coryton,upper,Thurrock UA,England,SS179LW,51.515773,0.506496,432.0383952868321,101.82889379181233
30,Calor Gas Limited,Grangemouth,upper,Falkirk UA,Scotland,FK39YL,56.013885084132305,-3.70319115814265,166.9718022829325,512.4400873960876
31,Calor Gas Limited,Neath Operations Centre,upper,Neath & Port Talbot UA,Wales,SA108ER,51.6780725120688,-3.77505426440118,136.890613866953,124.38833792878722
32,Calor Gas Limited,Plymouth Operations Centre,upper,South Hams,England,PL219ER,50.3860909065012,-3.95763447090787,116.62140519370121,13.809118565515746
33,Calor Gas Limited,Port Clarence,upper,Stockton-on-Tees,England,TS21SF,54.5867512413005,-1.22479434188799,318.0786043965441,375.3843680761029
34,Calor Gas Limited,Saxham LPG Filling Plant,upper,St Edmundsbury,England,IP286QY,52.258558,0.636619,440.3199721753246,166.8988798303635
35,Calor Gas Limited,Stoney Stanton,upper,Blaby,England,LE94JJ,52.5593594298019,-1.27893972141958,310.5422675613634,194.12638619467862
36,Campact Limited,Hexam,upper,Northumberland UA,England,NE464JS,54.976772,-2.084882,263.9722280961469,412.3914893897895
37,Carpenter Limited,Glossop Branch,upper,High Peak,England,SK136LE,53.4503273478824,-1.97811271959035,266.02897741763917,274.5483848240315
38,Centrica Storage Limited,Easington,upper,East Riding,England,HU120SX,53.657783,0.115483,404.6008287250083,290.85143296875094
39,CF Fertilisers UK Limited,Billingham,upper,Stockton-on-Tees,England,TS231XT,54.571605669050705,-1.32010324956681,311.90735953737624,374.14869527833116
40,CF Fertilisers UK Limited,Portrack Site,upper,Stockton-on-Tees,England,TS182RF,54.578922,-1.27213,315.0135476277845,374.74152088376013
41,CF Fertilisers UK Limited,Ince Marshes,upper,Cheshire West and Chester UA,England,CH24LB,53.282051,-2.788743,211.66639590363658,261.7831673111036
42,CF Fertilisers UK Limited,North Tees,upper,Stockton-on-Tees,England,TS21TT,54.597849,-1.201026,319.6308341307101,376.3575123858768
43,Chemoxy International Limited,Billingham,upper,Stockton-on-Tees,England,TS231LB,54.571619,-1.320132,311.9055346603036,374.1499455183389
44,Chemoxy International Limited,Middlesbrough,upper,Middlesbrough UA,England,TS36AF,54.576031842228495,-1.2209291275982,318.3069018180296,374.4079121136674
45,Chemring Energetics UK Limited,Ardeer Site,upper,North Ayrshire UA,Scotland,KA203LN,55.625959,-4.726392,100.60513547820602,481.55081146269777
46,Chivas Brothers Limited,Balgray Warehousing,upper,North Ayrshire UA,Scotland,KA151HT,55.7413553844824,-4.58820017842275,110.09992854501081,491.41043171981255
47,Chivas Brothers Limited,Dalmuir Bulk Warehouse,upper,West Dumbartonshire UA,Scotland,G814SA,55.9094024245129,-4.436188,120.78139409473908,506.07499977148746
48,Chivas Brothers Limited,Willowyard Maturation Site,upper,North Ayrshire UA,Scotland,KA151JH,55.7477420179327,-4.65491679671722,105.98502099085835,492.3319562566935
49,CLH Pipeline System (CLH-PS) Limited,Walton on Thames Storage Termininal,upper,Elmbridge,England,KT122HZ,51.3978528859293,-0.414477891532305,368.2367348398392,91.52249476356337
50,CLH Pipeline System (CLH-PS) Limited,Aldermaston PSD Reading,upper,West Berkshire UA,England,RG74QR,51.3844752802552,-1.09991566978714,320.6662674693627,90.98873614890317
51,CLH Pipeline System (CLH-PS) Limited,Backford North PSD,upper,Cheshire West and Chester UA,England,CH24BN,53.238099435631,-2.88525213168542,205.06111983413678,258.1892958335643
52,CLH Pipeline System (CLH-PS) Limited,Hallen PSD Bristol,upper,South Gloucs UA,England,BS107RH,51.5139164128468,-2.6432988695568,214.14146132828475,105.73095130704132
53,CLH Pipeline System (CLH-PS) Limited,Killingholme PSD,upper,North Lincolnshire,England,DN403ED,53.647287,-0.223732,382.24467070564606,289.93252767812555
54,CLH Pipeline System (CLH-PS) Limited,Misterton PSD,upper,Bassetlaw,England,DN104JG,53.428169068140704,-0.834429457777778,341.7093579004602,270.710951832134
55,CLH Pipeline System (CLH-PS) Limited,Rawcliffe Bridge PSD,upper,East Riding,England,DN148SJ,53.6848763291584,-0.941281261439501,335.0081465304881,293.779997199852
